place,time,pace,age,gender,location,state,divPlace,divTot
6597,110.88,11.088,48.0,M,Sayreville NJ,NJ,591.0,648.0
6024,103.12,10.312,30.0,M,Arlington VA,VA,1281.0,1490.0
7683,110.08,11.008,58.0,F,Cary NC,NC,158.0,236.0
6104,103.97,10.397,49.0,M,Leesburg VA,VA,544.0,648.0
7255,107.77,10.777,42.0,F,Huntingtown MD,MD,707.0,974.0
384,74.83,7.483,43.0,F,South Riding VA,VA,34.0,974.0
4782,93.97,9.397,27.0,M,Arlington VA,VA,1030.0,1457.0
3173,85.32,8.532,23.0,M,Washington DC,DC,173.0,347.0
6989,106.47,10.647,40.0,F,Baltimore MD,MD,682.0,974.0
1704,85.85,8.585,37.0,F,Manchester MD,MD,216.0,1367.0
2062,87.55,8.755,26.0,F,Arlington VA,VA,663.0,2782.0
3882,94.78,9.478,54.0,F,Arlington Heights IL,IL,127.0,397.0
3117,91.93,9.193,24.0,F,Alexandria VA,VA,408.0,974.0
9080,122.02,12.202,39.0,F,Columbia MD,MD,1259.0,1367.0
2320,80.42,8.042,38.0,M,Washington DC,DC,336.0,1093.0
4831,94.32,9.432,28.0,M,Alexandria VA,VA,1039.0,1457.0
5445,98.15,9.815,32.0,M,Washington DC,DC,1168.0,1490.0
2568,89.65,8.965,36.0,F,Chester VA,VA,329.0,1367.0
1711,85.88,8.588,33.0,F,Alexandria VA,VA,380.0,2228.0
3561,87.27,8.727,37.0,M,Centreville VA,VA,548.0,1093.0
4389,91.73,9.173,28.0,M,Jersey City NJ,NJ,954.0,1457.0
1029,81.37,8.137,45.0,F,Elkton MD,MD,48.0,554.0
1509,75.8,7.58,24.0,M,Alexandria VA,VA,97.0,347.0
6877,117.13,11.713,35.0,M,Madison NJ,NJ,1045.0,1093.0
2303,88.5,8.85,32.0,F,Union City PA,PA,515.0,2228.0
2015,78.7,7.87,41.0,M,Stamford CT,CT,254.0,931.0
5295,97.17,9.717,30.0,M,Alexandria VA,VA,1129.0,1490.0
6808,105.58,10.558,36.0,F,Rockville MD,MD,918.0,1367.0
2881,90.98,9.098,23.0,F,Nw Washington WA,WA,368.0,974.0
7773,110.65,11.065,48.0,F,Butler PA,PA,433.0,554.0
2759,90.45,9.045,28.0,F,Odenton MD,MD,867.0,2782.0
910,71.2,7.12,25.0,M,Columbus OH,OH,220.0,1457.0
590,67.98,6.798000000000000,43.0,M,Ashburn VA,VA,60.0,931.0
1,45.25,4.525,22.0,M,Kenya,Kenya,1.0,347.0
2171,87.95,8.795,30.0,F,Frederick MD,MD,481.0,2228.0
3738,88.12,8.812000000000000,40.0,M,Alexandria VA,VA,478.0,931.0
2081,79.05,7.905,34.0,M,Boston MA,MA,458.0,1490.0
2284,80.18,8.018000000000000,38.0,M,Silver Spring MD,MD,333.0,1093.0
4460,92.1,9.21,28.0,M,Alexandria VA,VA,969.0,1457.0
2790,83.3,8.33,37.0,M,Alexandria VA,VA,406.0,1093.0
14,51.17,5.117,41.0,M,Alexandria VA,VA,1.0,931.0
1333,83.6,8.36,23.0,F,Export PA,PA,175.0,974.0
9379,128.1,12.81,44.0,F,Washington DC,DC,936.0,974.0
1995,87.3,8.73,43.0,F,Chevy Chase MD,MD,192.0,974.0
7033,123.57,12.357,44.0,M,Falls Church VA,VA,915.0,931.0
3385,93.02,9.302,38.0,F,Washington DC,DC,447.0,1367.0
7037,106.72,10.672,21.0,F,Baltimore MD,MD,781.0,974.0
2749,83.07,8.307,38.0,M,Highland Mills NY,NY,398.0,1093.0
4374,91.63,9.163,26.0,M,Frankfort NY,NY,949.0,1457.0
2647,82.5,8.25,36.0,M,Ashburn VA,VA,383.0,1093.0
3646,87.68,8.768000000000000,53.0,M,Baltimore MD,MD,235.0,483.0
215,62.17,6.2170000000000000,27.0,M,Alexandria VA,VA,64.0,1457.0
7314,107.98,10.798,35.0,F,Ellicott City MD,MD,994.0,1367.0
6468,104.17,10.417,22.0,F,Medina OH,OH,746.0,974.0
4202,90.62,9.062,44.0,M,Arlington VA,VA,544.0,931.0
2655,90.02,9.002,26.0,F,Arlington VA,VA,841.0,2782.0
1525,84.8,8.48,28.0,F,Washington DC,DC,491.0,2782.0
4386,91.72,9.172,39.0,M,Cumberland RI,RI,681.0,1093.0
2577,89.68,8.968,33.0,F,Wilmington DE,DE,570.0,2228.0
6077,102.65,10.265,28.0,F,Washington DC,DC,1854.0,2782.0
7064,126.45,12.645,62.0,M,Churchton MD,MD,189.0,196.0
3730,88.07,8.807,37.0,M,Stephens City VA,VA,577.0,1093.0
6293,106.32,10.632,56.0,M,Great Falls VA,VA,311.0,375.0
5755,100.65,10.065,61.0,M,Canada,Canada,130.0,196.0
210,62.02,6.202000000000000,31.0,M,Baltimore MD,MD,63.0,1490.0
7157,135.88,13.588,61.0,M,Upper Marlboro MD,MD,193.0,196.0
727,69.5,6.95,29.0,M,Washington DC,DC,183.0,1457.0
1843,86.48,8.648,48.0,F,Washington DC,DC,95.0,554.0
9614,135.92,13.592,46.0,F,Arlington VA,VA,549.0,554.0
1110,82.0,8.2,33.0,F,Arlington VA,VA,243.0,2228.0
5552,100.58,10.058,40.0,F,Wahoo NE,NE,531.0,974.0
2214,79.82,7.982,29.0,M,Falls Church VA,VA,528.0,1457.0
985,71.88,7.188,35.0,M,Washington DC,DC,135.0,1093.0
5119,98.95,9.895,26.0,F,Washington DC,DC,1582.0,2782.0
1456,84.38,8.438000000000000,34.0,F,Arlington VA,VA,328.0,2228.0
1863,77.88,7.7880000000000000,27.0,M,South Riding VA,VA,442.0,1457.0
3183,85.38,8.538,53.0,M,Doylestown PA,PA,201.0,483.0
9367,127.8,12.78,34.0,F,Germantown MD,MD,2131.0,2228.0
3366,92.97,9.297,26.0,F,Brooklyn NY,NY,1051.0,2782.0
7086,107.02,10.702,33.0,F,Washington DC,DC,1580.0,2228.0
3832,88.63,8.863,24.0,M,Washington DC,DC,204.0,347.0
7796,110.85,11.085,29.0,F,Washington DC,DC,2331.0,2782.0
4859,98.03,9.803,35.0,F,Herndon VA,VA,648.0,1367.0
4332,96.25,9.625,34.0,F,Baltimore MD,MD,952.0,2228.0
5505,98.63,9.863,23.0,M,Washington DC,DC,287.0,347.0
6208,103.12,10.312,40.0,F,Fairfax VA,VA,591.0,974.0
4953,95.0,9.5,47.0,M,Chantilly VA,VA,430.0,648.0
6646,104.88,10.488,30.0,F,Washington DC,DC,1483.0,2228.0
77,65.83,6.583000000000000,32.0,F,Washington DC,DC,17.0,2228.0
8920,119.88,11.988,26.0,F,Woodbridge VA,VA,2610.0,2782.0
153,69.42,6.942,43.0,F,Baltimore MD,MD,13.0,974.0
6967,120.08,12.008,59.0,M,Carlisle PA,PA,357.0,375.0
4793,97.77,9.777,34.0,F,Reston VA,VA,1069.0,2228.0
3347,86.17,8.617,26.0,M,Arlington VA,VA,750.0,1457.0
666,78.18,7.818,36.0,F,Washington DC,DC,77.0,1367.0
5329,97.37,9.737,43.0,M,Alexandria VA,VA,689.0,931.0
6610,111.17,11.117,28.0,M,Arlington VA,VA,1363.0,1457.0
2332,80.5,8.05,39.0,M,Burke VA,VA,338.0,1093.0
6290,106.3,10.63,32.0,M,Washington DC,DC,1321.0,1490.0
1510,84.65,8.465,29.0,F,Chevy Chase MD,MD,482.0,2782.0
4863,98.03,9.803,24.0,F,Baltimore MD,MD,593.0,974.0
664,68.82,6.8820000000000000,38.0,M,Falls Church VA,VA,90.0,1093.0
280,73.1,7.31,36.0,F,Washington DC,DC,24.0,1367.0
4648,97.35,9.735,39.0,F,Stone Ridge VA,VA,616.0,1367.0
3103,84.97,8.497,37.0,M,Alexandria VA,VA,473.0,1093.0
1539,75.9,7.59,30.0,M,Fairfax VA,VA,365.0,1490.0
1861,77.87,7.787000000000000,34.0,M,South Riding VA,VA,419.0,1490.0
9087,122.15,12.215,24.0,F,Scranton PA,PA,949.0,974.0
8715,117.63,11.763,41.0,F,Falls Church VA,VA,861.0,974.0
2062,78.98,7.898,28.0,M,Washington DC,DC,491.0,1457.0
4640,93.1,9.31,40.0,M,Washington DC,DC,608.0,931.0
6316,106.63,10.663,44.0,M,York Harbor ME,ME,821.0,931.0
9022,121.12,12.112,46.0,F,Alexandria VA,VA,500.0,554.0
9368,127.82,12.782,60.0,F,Baltimore MD,MD,78.0,93.0
5265,99.48,9.948,42.0,F,Fairfax VA,VA,503.0,974.0
1971,78.4,7.84,31.0,M,Astoria NY,NY,444.0,1490.0
3280,92.63,9.263,33.0,F,Dowell MD,MD,704.0,2228.0
6003,102.33,10.233,58.0,F,Clarksburg MD,MD,103.0,236.0
1332,74.63,7.463000000000000,31.0,M,Springfield PA,PA,318.0,1490.0
3138,92.0,9.2,29.0,F,Philadelphia PA,PA,988.0,2782.0
4171,90.48,9.048,40.0,M,Miami FL,FL,539.0,931.0
2046,87.48,8.748,22.0,F,Westford MA,MA,268.0,974.0
689,69.03,6.903,33.0,M,Arlington VA,VA,188.0,1490.0
1621,85.38,8.538,32.0,F,Chevy Chase MD,MD,361.0,2228.0
761,69.77,6.977,37.0,M,Seattle WA,WA,103.0,1093.0
5356,97.55,9.755,24.0,M,Needham MA,MA,280.0,347.0
608,68.2,6.82,30.0,M,Arlington VA,VA,168.0,1490.0
5133,99.0,9.9,27.0,F,Washington DC,DC,1586.0,2782.0
4620,92.97,9.297,34.0,M,Ashburn VA,VA,989.0,1490.0
8811,118.65,11.865,40.0,F,Washington DC,DC,871.0,974.0
4901,94.75,9.475,25.0,M,Bristow VA,VA,1054.0,1457.0
5592,100.73,10.073,38.0,F,Rockville MD,MD,754.0,1367.0
4123,90.15,9.015,40.0,M,Fair Lawn NJ,NJ,527.0,931.0
5696,100.17,10.017,45.0,M,Fairfax VA,VA,503.0,648.0
3122,85.03,8.503,28.0,M,Washington DC,DC,700.0,1457.0
5667,99.98,9.998,49.0,M,Fredericksburg VA,VA,497.0,648.0
1794,86.28,8.628,32.0,F,Arlington VA,VA,399.0,2228.0
180,61.2,6.12,30.0,M,Washington DC,DC,53.0,1490.0
6307,103.58,10.358,27.0,F,Alexandria VA,VA,1924.0,2782.0
607,68.18,6.818,61.0,M,New Market MD,MD,4.0,196.0
6492,104.27,10.427,28.0,F,Washington DC,DC,1976.0,2782.0
2424,81.08,8.108000000000000,48.0,M,Washington DC,DC,215.0,648.0
5005,98.52,9.852,41.0,F,Darnestown MD,MD,479.0,974.0
4481,96.85,9.685,42.0,F,Lexington KY,KY,419.0,974.0
3407,86.5,8.65,32.0,M,Washington DC,DC,754.0,1490.0
5523,100.48,10.048,27.0,F,Minneapolis MN,MN,1706.0,2782.0
8802,118.57,11.857,45.0,F,Arlington TX,TX,489.0,554.0
1915,78.2,7.82,31.0,M,Washington DC,DC,431.0,1490.0
3974,89.33,8.933,60.0,M,Arlington VA,VA,70.0,196.0
531,67.35,6.735,43.0,M,Farmingdale NY,NY,49.0,931.0
6699,112.6,11.26,25.0,M,Germantown MD,MD,1375.0,1457.0
8014,112.35,11.235,24.0,F,Arlington VA,VA,869.0,974.0
8703,117.53,11.753,24.0,F,Oak Hill VA,VA,920.0,974.0
2971,84.4,8.44,38.0,M,Wilmington DE,DE,445.0,1093.0
2703,90.25,9.025,43.0,F,Gaithersburg MD,MD,264.0,974.0
698,69.12,6.912000000000000,37.0,M,San Antonio TX,TX,93.0,1093.0
4958,95.03,9.503,35.0,M,Waldorf MD,MD,765.0,1093.0
7617,109.73,10.973,60.0,F,Upper Saddle Rive NJ,NJ,44.0,93.0
253,72.68,7.268,46.0,F,Ellicott City MD,MD,7.0,554.0
6689,105.03,10.503,26.0,F,Washington DC,DC,2043.0,2782.0
2246,79.95,7.995,41.0,M,Washington DC,DC,282.0,931.0
1546,75.93,7.593,46.0,M,Annandale VA,VA,129.0,648.0
4058,89.85,8.985,45.0,M,State College PA,PA,356.0,648.0
456,66.35,6.635,26.0,M,Washington DC,DC,122.0,1457.0
8285,114.22,11.422,38.0,F,Baltimore MD,MD,1135.0,1367.0
2547,89.53,8.953,37.0,F,Washington DC,DC,326.0,1367.0
9442,129.42,12.942,25.0,F,Washington DC,DC,2723.0,2782.0
8604,116.72,11.672,64.0,F,Red Bank NJ,NJ,59.0,93.0
2257,88.3,8.83,28.0,F,Philadelphia PA,PA,712.0,2782.0
5932,101.98,10.198,51.0,F,Barkhamsted CT,CT,201.0,397.0
1308,83.37,8.337,25.0,F,Arlington VA,VA,423.0,2782.0
3937,89.15,8.915,36.0,M,Glen Burnie MD,MD,616.0,1093.0
3400,93.12,9.312,33.0,F,Washington DC,DC,735.0,2228.0
7613,109.7,10.97,37.0,F,Upper Marlboro MD,MD,1036.0,1367.0
9631,137.13,13.713,40.0,F,Annapolis MD,MD,962.0,974.0
580,77.13,7.713000000000000,42.0,F,Washington DC,DC,46.0,974.0
3596,87.47,8.747,38.0,M,Ashburn VA,VA,555.0,1093.0
472,75.93,7.593,33.0,F,Pittsburgh PA,PA,104.0,2228.0
8454,115.47,11.547,28.0,F,Baltimore MD,MD,2493.0,2782.0
3268,85.75,8.575,27.0,M,Arlington VA,VA,728.0,1457.0
5742,101.25,10.125,23.0,F,Falls Church VA,VA,686.0,974.0
562,76.95,7.695,43.0,F,Arlington VA,VA,44.0,974.0
6864,105.92,10.592,57.0,F,Shillington PA,PA,131.0,236.0
4701,97.48,9.748,30.0,F,Washington DC,DC,1044.0,2228.0
1167,82.4,8.24,26.0,F,Arlington VA,VA,379.0,2782.0
5169,96.37,9.637,30.0,M,Rockville MD,MD,1107.0,1490.0
5824,101.17,10.117,31.0,M,Baltimore MD,MD,1242.0,1490.0
9570,133.62,13.362,34.0,F,Virginia Beach VA,VA,2188.0,2228.0
5431,100.12,10.012,28.0,F,Arlington VA,VA,1677.0,2782.0
571,77.05,7.705,24.0,F,Washington DC,DC,82.0,974.0
4514,96.97,9.697,31.0,F,Washington DC,DC,1000.0,2228.0
609,68.2,6.82,30.0,M,Washington DC,DC,169.0,1490.0
3925,89.1,8.91,31.0,M,Alexandria VA,VA,861.0,1490.0
6109,102.75,10.275,34.0,F,Alexandria VA,VA,1352.0,2228.0
1936,86.97,8.697000000000000,15.0,F,Vienna VA,VA,19.0,83.0
2339,88.67,8.867,27.0,F,Arlington VA,VA,739.0,2782.0
5155,96.3,9.63,32.0,M,Washington DC,DC,1101.0,1490.0
5629,100.83,10.083,49.0,F,Arlington VA,VA,301.0,554.0
9494,131.0,13.1,28.0,F,Corpus Christi TX,TX,2737.0,2782.0
7486,108.92,10.892,27.0,F,Bethesda MD,MD,2264.0,2782.0
7892,111.45,11.145,31.0,F,Washington DC,DC,1773.0,2228.0
4256,90.9,9.09,37.0,M,Alexandria VA,VA,660.0,1093.0
3010,91.55,9.155,29.0,F,Alexandria VA,VA,951.0,2782.0
4144,90.32,9.032,47.0,M,Columbia MD,MD,363.0,648.0
3540,87.15,8.715,62.0,M,Thomasville NC,NC,59.0,196.0
3787,94.45,9.445,39.0,F,Washington DC,DC,513.0,1367.0
4280,91.03,9.103,43.0,M,Ashburn VA,VA,560.0,931.0
2073,87.58,8.758,44.0,F,Washington DC,DC,204.0,974.0
28,61.8,6.18,40.0,F,Winchester VA,VA,2.0,974.0
8605,116.75,11.675,28.0,F,Washington DC,DC,2538.0,2782.0
1022,72.2,7.22,37.0,M,Arlington VA,VA,143.0,1093.0
1940,78.28,7.8280000000000000,35.0,M,Washington DC,DC,287.0,1093.0
6337,103.72,10.372,19.0,F,Washington DC,DC,62.0,83.0
2507,81.65,8.165,44.0,M,Arlington VA,VA,323.0,931.0
1723,85.95,8.595,25.0,F,Sandwich MA,MA,553.0,2782.0
1900,86.78,8.678000000000000,33.0,F,Alexandria VA,VA,421.0,2228.0
2381,88.82,8.882,50.0,F,Springfield VA,VA,74.0,397.0
8458,115.48,11.548,31.0,F,Annapolis MD,MD,1915.0,2228.0
354,74.37,7.437,22.0,F,New York NY,NY,52.0,974.0
3842,94.67,9.467,38.0,F,Arlington VA,VA,521.0,1367.0
4979,98.43,9.843,23.0,F,Cohoes NY,NY,606.0,974.0
4209,95.92,9.592,30.0,F,Edgewater MD,MD,925.0,2228.0
4850,94.42,9.442,29.0,M,Woodbridge VA,VA,1046.0,1457.0
6538,109.48,10.948,32.0,M,Bethesda MD,MD,1368.0,1490.0
8259,114.1,11.41,22.0,F,Collegeville PA,PA,883.0,974.0
5871,101.63,10.163,32.0,M,Baltimore MD,MD,1252.0,1490.0
778,69.92,6.992000000000000,32.0,M,Arlington VA,VA,207.0,1490.0
7071,106.95,10.695,31.0,F,Washington DC,DC,1576.0,2228.0
7619,109.75,10.975,36.0,F,Derwood MD,MD,1037.0,1367.0
5489,98.5,9.85,43.0,M,Washington DC,DC,715.0,931.0
4012,95.25,9.525,42.0,F,Baltimore MD,MD,370.0,974.0
4479,92.18,9.218,44.0,M,Hyattsville MD,MD,587.0,931.0
1374,74.92,7.492000000000000,46.0,M,Arlington VA,VA,112.0,648.0
5472,100.22,10.022,49.0,F,Robbinsville NJ,NJ,291.0,554.0
477,66.63,6.6630000000000000,39.0,M,Alexandria VA,VA,66.0,1093.0
750,69.68,6.968,47.0,M,Falls Church VA,VA,54.0,648.0
1746,77.27,7.727,36.0,M,Washington DC,DC,254.0,1093.0
4170,95.8,9.58,46.0,F,Oakton VA,VA,218.0,554.0
3258,92.57,9.257,29.0,F,McLean VA,VA,1028.0,2782.0
5544,100.55,10.055,25.0,F,Ellicott City MD,MD,1712.0,2782.0
3809,94.55,9.455,57.0,F,New York NY,NY,58.0,236.0
5277,97.1,9.71,32.0,M,Annapolis MD,MD,1124.0,1490.0
3999,89.48,8.948,29.0,M,Frederick MD,MD,875.0,1457.0
5700,101.07,10.107,27.0,F,Arlington VA,VA,1752.0,2782.0
9125,122.73,12.273,28.0,F,Annapolis MD,MD,2657.0,2782.0
7187,146.78,14.678,41.0,M,Randallstown MD,MD,931.0,931.0
9596,135.0,13.5,31.0,F,Pottstown PA,PA,2197.0,2228.0
3514,93.53,9.353,33.0,F,Reston VA,VA,769.0,2228.0
7102,107.1,10.71,28.0,F,Washington DC,DC,2163.0,2782.0
8028,112.45,11.245,34.0,F,Alexandria VA,VA,1811.0,2228.0
4627,93.0,9.3,22.0,M,Washington DC,DC,235.0,347.0
8276,114.18,11.418,31.0,F,Arlington VA,VA,1878.0,2228.0
8818,118.72,11.872,26.0,F,Chevy Chase MD,MD,2588.0,2782.0
7113,130.7,13.07,37.0,M,Alexandria VA,VA,1080.0,1093.0
3478,93.35,9.335,33.0,F,Baltimore MD,MD,756.0,2228.0
3401,93.13,9.313,28.0,F,Washington DC,DC,1059.0,2782.0
3902,94.85,9.485,32.0,F,Fairfax VA,VA,843.0,2228.0
5385,97.72,9.772,21.0,M,Piqua OH,OH,281.0,347.0
4760,97.68,9.768,38.0,F,Bethesda MD,MD,634.0,1367.0
5101,98.9,9.89,46.0,F,Merion Staton PA,PA,265.0,554.0
2557,89.6,8.96,27.0,F,Bethpage NY,NY,807.0,2782.0
7988,112.18,11.218,41.0,F,Las Vegas NV,NV,782.0,974.0
7452,108.7,10.87,32.0,F,Washington DC,DC,1668.0,2228.0
6084,103.67,10.367,30.0,M,Elkridge MD,MD,1289.0,1490.0
3346,92.87,9.287,35.0,F,Arlington VA,VA,442.0,1367.0
675,68.93,6.893,26.0,M,Marlton NJ,NJ,173.0,1457.0
3056,91.72,9.172,26.0,F,Colorado Springs CO,CO,965.0,2782.0
4302,96.17,9.617,50.0,F,Chevy Chase MD,MD,142.0,397.0
2899,91.07,9.107,25.0,F,Harwich MA,MA,912.0,2782.0
6443,104.07,10.407,33.0,F,Washington DC,DC,1443.0,2228.0
3631,93.92,9.392,26.0,F,Arlington VA,VA,1118.0,2782.0
953,71.6,7.16,32.0,M,Washington DC,DC,241.0,1490.0
8074,112.82,11.282,33.0,F,Alexandria VA,VA,1818.0,2228.0
4892,98.13,9.813,31.0,F,Clarksburg MD,MD,1095.0,2228.0
3962,89.27,8.927,40.0,M,Washington DC,DC,502.0,931.0
9694,143.0,14.3,41.0,F,Haymarket VA,VA,968.0,974.0
4864,98.03,9.803,47.0,F,Herndon VA,VA,252.0,554.0
3736,88.1,8.81,27.0,M,Arlington VA,VA,822.0,1457.0
7712,110.28,11.028,34.0,F,Pittsburgh PA,PA,1731.0,2228.0
4926,94.85,9.485,26.0,M,Washington DC,DC,1060.0,1457.0
3532,87.1,8.71,48.0,M,Damascus MD,MD,311.0,648.0
4895,98.13,9.813,24.0,F,Rockville MD,MD,595.0,974.0
5802,101.48,10.148,42.0,F,Falls Church VA,VA,555.0,974.0
7016,122.35,12.235,37.0,M,Arlington VA,VA,1066.0,1093.0
7911,111.58,11.158,38.0,F,Germantown MD,MD,1079.0,1367.0
1140,73.1,7.31,31.0,M,Washington DC,DC,274.0,1490.0
2148,87.85,8.785,23.0,F,Arlington VA,VA,279.0,974.0
8915,119.83,11.983,27.0,F,Washington DC,DC,2609.0,2782.0
6386,107.53,10.753,58.0,M,Great Falls VA,VA,315.0,375.0
2495,89.32,8.932,38.0,F,Alexandria VA,VA,320.0,1367.0
787,70.0,7.0,49.0,M,Nazareth PA,PA,61.0,648.0
1829,77.73,7.773,39.0,M,Ashburn VA,VA,268.0,1093.0
5540,100.53,10.053,32.0,F,Vienna VA,VA,1231.0,2228.0
4325,96.23,9.623,26.0,F,Arlington VA,VA,1337.0,2782.0
6441,108.2,10.82,27.0,M,Arlington VA,VA,1335.0,1457.0
4804,94.13,9.413,36.0,M,St. Augustine FL,FL,746.0,1093.0
8900,119.68,11.968,25.0,F,Washington DC,DC,2606.0,2782.0
857,70.7,7.07,51.0,M,Chevy Chase MD,MD,44.0,483.0
1240,82.88,8.288,36.0,F,Raleigh NC,NC,153.0,1367.0
3441,86.7,8.67,26.0,M,Washington DC,DC,770.0,1457.0
6626,104.82,10.482,26.0,F,Wilmington OH,OH,2029.0,2782.0
6438,108.13,10.813,33.0,M,Edgewater MD,MD,1350.0,1490.0
952,80.72,8.072000000000000,29.0,F,Washington DC,DC,314.0,2782.0
5862,101.72,10.172,31.0,F,Lovettsville VA,VA,1305.0,2228.0
7932,111.75,11.175,50.0,F,Eagles Mere PA,PA,311.0,397.0
898,71.08,7.108,32.0,M,Crofton MD,MD,229.0,1490.0
740,69.6,6.96,60.0,M,Rockville MD,MD,7.0,196.0
3761,88.22,8.822000000000000,29.0,M,Arlington VA,VA,827.0,1457.0
4381,91.67,9.167,52.0,M,Exeter NH,NH,285.0,483.0
5163,96.35,9.635,30.0,M,Washington DC,DC,1106.0,1490.0
5024,95.48,9.548,28.0,M,Rockville MD,MD,1079.0,1457.0
8992,120.73,12.073,38.0,F,Arlington VA,VA,1250.0,1367.0
3972,89.33,8.933,22.0,M,Woodbridge VA,VA,207.0,347.0
667,78.18,7.818,48.0,F,Arlington VA,VA,33.0,554.0
4147,90.33,9.033,40.0,M,Stafford VA,VA,532.0,931.0
449,66.23,6.623000000000000,30.0,M,Alexandria VA,VA,130.0,1490.0
5287,99.57,9.957,29.0,F,Washington DC,DC,1630.0,2782.0
603,77.42,7.742000000000000,23.0,F,Washington DC,DC,87.0,974.0
3768,94.38,9.438,27.0,F,Baltimore MD,MD,1157.0,2782.0
4714,97.52,9.752,24.0,F,Washington DC,DC,581.0,974.0
2508,81.65,8.165,51.0,M,Temple Hills MD,MD,152.0,483.0
4291,96.12,9.612,36.0,F,Germantown MD,MD,572.0,1367.0
5498,98.58,9.858,39.0,M,Bethesda MD,MD,843.0,1093.0
5730,101.2,10.12,45.0,F,Bethesda MD,MD,311.0,554.0
6460,104.13,10.413,27.0,F,Washington DC,DC,1967.0,2782.0
4725,97.55,9.755,32.0,F,Alexandria VA,VA,1047.0,2228.0
1867,77.92,7.792000000000000,35.0,M,Herndon VA,VA,275.0,1093.0
2123,87.78,8.778000000000000,32.0,F,Astoria NY,NY,471.0,2228.0
6350,103.77,10.377,41.0,F,Herndon VA,VA,608.0,974.0
8858,119.13,11.913,33.0,F,Brandywine MD,MD,2005.0,2228.0
4477,96.85,9.685,31.0,F,Brookline MA,MA,988.0,2228.0
3432,86.6,8.66,35.0,M,Norway,Norway,518.0,1093.0
4086,90.0,9.0,25.0,M,Berwyn Heights MD,MD,899.0,1457.0
5256,99.42,9.942,25.0,F,Sterling VA,VA,1622.0,2782.0
4894,94.7,9.47,42.0,M,Charlotte NC,NC,639.0,931.0
5740,100.5,10.05,37.0,M,Clarksburg MD,MD,872.0,1093.0
5866,101.6,10.16,58.0,M,Poolesville MD,MD,284.0,375.0
9271,125.62,12.562,27.0,F,North Bethesda MD,MD,2688.0,2782.0
837,79.77,7.977,25.0,F,Washington DC,DC,278.0,2782.0
3119,85.02,8.502,57.0,M,Rensselaer NY,NY,120.0,375.0
434,66.05,6.605,61.0,M,Damascus MD,MD,2.0,196.0
7964,112.0,11.2,44.0,F,Rockville MD,MD,780.0,974.0
7561,109.33,10.933,37.0,F,Purcellville VA,VA,1029.0,1367.0
2483,81.48,8.148,41.0,M,New York NY,NY,319.0,931.0
448,66.22,6.622000000000000,29.0,M,Washington DC,DC,120.0,1457.0
5795,100.92,10.092,57.0,M,Columbia MD,MD,279.0,375.0
9439,129.37,12.937,29.0,F,Ambler PA,PA,2722.0,2782.0
6623,104.82,10.482,24.0,F,Rockville MD,MD,757.0,974.0
1571,85.1,8.51,34.0,F,New York NY,NY,353.0,2228.0
5892,101.83,10.183,30.0,F,Annapolis MD,MD,1313.0,2228.0
7161,136.97,13.697,28.0,M,Greenbelt MD,MD,1454.0,1457.0
4951,94.98,9.498,34.0,M,Columbia MD,MD,1062.0,1490.0
7551,109.27,10.927,36.0,F,Alexandria VA,VA,1028.0,1367.0
4482,92.2,9.22,43.0,M,Avon Lake OH,OH,588.0,931.0
803,79.5,7.95,24.0,F,Washington DC,DC,110.0,974.0
3350,92.88,9.288,43.0,F,Fairfax Station VA,VA,314.0,974.0
8779,118.32,11.832,24.0,F,New York NY,NY,927.0,974.0
1289,83.28,8.328,20.0,F,Dover MA,MA,169.0,974.0
4879,98.08,9.808,31.0,F,Marlton NJ,NJ,1088.0,2228.0
3831,88.63,8.863,29.0,M,Arlington VA,VA,844.0,1457.0
4174,90.48,9.048,44.0,M,Silver Spring MD,MD,540.0,931.0
4546,97.05,9.705,19.0,F,Flossmoor IL,IL,53.0,83.0
3300,92.68,9.268,51.0,F,Herndon VA,VA,107.0,397.0
5910,101.9,10.19,29.0,F,Montgomery Villag MD,MD,1804.0,2782.0
6917,118.72,11.872,29.0,M,Washington DC,DC,1420.0,1457.0
2446,81.23,8.123,26.0,M,Washington DC,DC,583.0,1457.0
924,71.32,7.1320000000000000,46.0,M,Springfield VA,VA,72.0,648.0
2299,80.28,8.028000000000000,51.0,M,North Potomac MD,MD,142.0,483.0
5899,101.87,10.187,22.0,F,Washington DC,DC,699.0,974.0
1848,77.8,7.78,35.0,M,Fort Belvoir VA,VA,270.0,1093.0
3208,85.48,8.548,45.0,M,White Plains NY,NY,279.0,648.0
5994,102.85,10.285,38.0,M,Ashburn VA,VA,918.0,1093.0
1671,85.63,8.563000000000000,25.0,F,Washington DC,DC,541.0,2782.0
6192,103.08,10.308,22.0,F,East Brunswick NJ,NJ,727.0,974.0
1498,84.58,8.458,43.0,F,Edgewater MD,MD,143.0,974.0
7437,108.6,10.86,32.0,F,Chevy Chase MD,MD,1664.0,2228.0
4162,90.43,9.043,43.0,M,Washington DC,DC,536.0,931.0
5937,102.02,10.202,34.0,F,Arlington VA,VA,1320.0,2228.0
7128,107.23,10.723,24.0,F,Arlington VA,VA,785.0,974.0
9384,128.17,12.817,34.0,F,Ashburn VA,VA,2136.0,2228.0
5369,99.9,9.99,27.0,F,Chevy Chase MD,MD,1655.0,2782.0
3810,88.52,8.852,52.0,M,Alexandria VA,VA,243.0,483.0
